Unnamed: 0,cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units
453643,5272,"American International Group, Inc.",IncomeTaxExpenseBenefit,2022-12-31,3006000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453758,5272,"American International Group, Inc.",IncomeTaxesPaidNet,2020-12-31,975000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453766,5272,"American International Group, Inc.",IncomeTaxesPaidNet,2021-12-31,862000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453772,5272,"American International Group, Inc.",IncomeTaxesPaidNet,2022-12-31,746000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453825,5272,"American International Group, Inc.",IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2020-12-31,-65000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453832,5272,"American International Group, Inc.",IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2021-12-31,718000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453833,5272,"American International Group, Inc.",IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,2022-12-31,-25000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453871,5272,"American International Group, Inc.",IncomeTaxReconciliationDeductionsDividends,2020-12-31,39000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453873,5272,"American International Group, Inc.",IncomeTaxReconciliationDeductionsDividends,2021-12-31,37000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453874,5272,"American International Group, Inc.",IncomeTaxReconciliationDeductionsDividends,2022-12-31,36000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453890,5272,"American International Group, Inc.",IncomeTaxReconciliationDispositionOfBusiness,2020-12-31,180000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453892,5272,"American International Group, Inc.",IncomeTaxReconciliationDispositionOfBusiness,2021-12-31,11000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453893,5272,"American International Group, Inc.",IncomeTaxReconciliationDispositionOfBusiness,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453914,5272,"American International Group, Inc.",IncomeTaxReconciliationForeignIncomeTaxRateDifferential,2020-12-31,76000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453916,5272,"American International Group, Inc.",IncomeTaxReconciliationForeignIncomeTaxRateDifferential,2021-12-31,134000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453917,5272,"American International Group, Inc.",IncomeTaxReconciliationForeignIncomeTaxRateDifferential,2022-12-31,149000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453950,5272,"American International Group, Inc.",IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,2020-12-31,-1531000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453952,5272,"American International Group, Inc.",IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,2021-12-31,2540000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453953,5272,"American International Group, Inc.",IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,2022-12-31,2999000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453969,5272,"American International Group, Inc.",IncomeTaxReconciliationMinorityInterestIncomeExpense,2020-12-31,-12000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453971,5272,"American International Group, Inc.",IncomeTaxReconciliationMinorityInterestIncomeExpense,2021-12-31,-97000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
453972,5272,"American International Group, Inc.",IncomeTaxReconciliationMinorityInterestIncomeExpense,2022-12-31,-31000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454005,5272,"American International Group, Inc.",IncomeTaxReconciliationOtherAdjustments,2020-12-31,-16000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454007,5272,"American International Group, Inc.",IncomeTaxReconciliationOtherAdjustments,2021-12-31,-107000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454008,5272,"American International Group, Inc.",IncomeTaxReconciliationOtherAdjustments,2022-12-31,40000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454069,5272,"American International Group, Inc.",IncomeTaxReconciliationStateAndLocalIncomeTaxes,2020-12-31,15000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454071,5272,"American International Group, Inc.",IncomeTaxReconciliationStateAndLocalIncomeTaxes,2021-12-31,37000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454072,5272,"American International Group, Inc.",IncomeTaxReconciliationStateAndLocalIncomeTaxes,2022-12-31,33000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454105,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxContingencies,2020-12-31,165000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454107,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxContingencies,2021-12-31,-9000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454108,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxContingencies,2022-12-31,-17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454141,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxExemptIncome,2020-12-31,-19000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454143,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxExemptIncome,2021-12-31,-18000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454144,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxExemptIncome,2022-12-31,-18000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454150,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxSettlements,2020-12-31,-379000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454152,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxSettlements,2021-12-31,-935000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454153,5272,"American International Group, Inc.",IncomeTaxReconciliationTaxSettlements,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454274,5272,"American International Group, Inc.",IncreaseDecreaseInDeferredPolicyAcquisitionCosts,2020-12-31,4292000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454282,5272,"American International Group, Inc.",IncreaseDecreaseInDeferredPolicyAcquisitionCosts,2021-12-31,4906000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454288,5272,"American International Group, Inc.",IncreaseDecreaseInDeferredPolicyAcquisitionCosts,2022-12-31,4649000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454333,5272,"American International Group, Inc.",IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,2020-12-31,461000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454341,5272,"American International Group, Inc.",IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,2021-12-31,5127000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454347,5272,"American International Group, Inc.",IncreaseDecreaseInLiabilityForClaimsAndClaimsAdjustmentExpenseReserve,2022-12-31,-2332000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454423,5272,"American International Group, Inc.",IncreaseDecreaseInOtherOperatingCapitalNet,2020-12-31,-156000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454431,5272,"American International Group, Inc.",IncreaseDecreaseInOtherOperatingCapitalNet,2021-12-31,1322000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454437,5272,"American International Group, Inc.",IncreaseDecreaseInOtherOperatingCapitalNet,2022-12-31,-340000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454662,5272,"American International Group, Inc.",InsuranceCommissionsAndFees,2020-12-31,2917000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454674,5272,"American International Group, Inc.",InsuranceCommissionsAndFees,2021-12-31,3051000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454683,5272,"American International Group, Inc.",InsuranceCommissionsAndFees,2022-12-31,2972000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454889,5272,"American International Group, Inc.",InterestCreditedToPolicyholdersAccountBalances,2020-12-31,3622000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454901,5272,"American International Group, Inc.",InterestCreditedToPolicyholdersAccountBalances,2021-12-31,3557000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
454910,5272,"American International Group, Inc.",InterestCreditedToPolicyholdersAccountBalances,2022-12-31,3709000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455067,5272,"American International Group, Inc.",InterestExpense,2020-12-31,1457000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455079,5272,"American International Group, Inc.",InterestExpense,2021-12-31,1305000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455088,5272,"American International Group, Inc.",InterestExpense,2022-12-31,1125000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455225,5272,"American International Group, Inc.",InterestPaidNet,2020-12-31,1147000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455233,5272,"American International Group, Inc.",InterestPaidNet,2021-12-31,1348000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455239,5272,"American International Group, Inc.",InterestPaidNet,2022-12-31,1127000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455364,5272,"American International Group, Inc.",InvestmentIncomeInvestmentExpense,2020-12-31,558000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455376,5272,"American International Group, Inc.",InvestmentIncomeInvestmentExpense,2021-12-31,522000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455385,5272,"American International Group, Inc.",InvestmentIncomeInvestmentExpense,2022-12-31,651000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455492,5272,"American International Group, Inc.",Investments,2021-12-31,359292000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455496,5272,"American International Group, Inc.",Investments,2022-12-31,309150000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455519,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDue,2022-12-31,1279000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455523,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,2022-12-31,647000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455527,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,2022-12-31,194000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455531,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDueYearFive,2022-12-31,82000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455535,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDueYearFour,2022-12-31,88000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455539,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDueYearThree,2022-12-31,113000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455543,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,2022-12-31,155000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455546,5272,"American International Group, Inc.",LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,2022-12-31,228000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455667,5272,"American International Group, Inc.",Liabilities,2021-12-31,527200000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455671,5272,"American International Group, Inc.",Liabilities,2022-12-31,484399000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455779,5272,"American International Group, Inc.",LiabilitiesAndStockholdersEquity,2021-12-31,596112000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455783,5272,"American International Group, Inc.",LiabilitiesAndStockholdersEquity,2022-12-31,526634000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455945,5272,"American International Group, Inc.",LiabilityForClaimsAndClaimsAdjustmentExpense,2019-12-31,78328000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455964,5272,"American International Group, Inc.",LiabilityForClaimsAndClaimsAdjustmentExpense,2020-12-31,77720000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455979,5272,"American International Group, Inc.",LiabilityForClaimsAndClaimsAdjustmentExpense,2021-12-31,79026000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
455990,5272,"American International Group, Inc.",LiabilityForClaimsAndClaimsAdjustmentExpense,2022-12-31,75167000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456119,5272,"American International Group, Inc.",LiabilityForFuturePolicyBenefits,2021-12-31,59950000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456125,5272,"American International Group, Inc.",LiabilityForFuturePolicyBenefits,2022-12-31,59223000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456297,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,2020-12-31,4062000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456309,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,2021-12-31,3868000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456318,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear1,2022-12-31,4011000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456399,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,2020-12-31,14603000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456411,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,2021-12-31,11503000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456420,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears1,2022-12-31,11066000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456486,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss,2020-12-31,815000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456498,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss,2021-12-31,-593000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456507,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss,2022-12-31,-1463000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456591,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,2020-12-31,17188000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456603,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,2021-12-31,15942000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456612,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1,2022-12-31,15047000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456737,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,2019-12-31,47423000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456756,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,2020-12-31,43289000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456771,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,2021-12-31,43813000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456782,5272,"American International Group, Inc.",LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseNet,2022-12-31,43065000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
456793,5272,"American International Group, Inc.",LifePremiumsAsPercentageOfGrossPremiums,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
457316,5272,"American International Group, Inc.",LongTermDebt,2021-12-31,30163000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457317,5272,"American International Group, Inc.",LongTermDebt,2022-12-31,27179000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457565,5272,"American International Group, Inc.",MinorityInterest,2021-12-31,2956000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457569,5272,"American International Group, Inc.",MinorityInterest,2022-12-31,2233000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457676,5272,"American International Group, Inc.",MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,2020-12-31,156000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457688,5272,"American International Group, Inc.",MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,2021-12-31,682000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457697,5272,"American International Group, Inc.",MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,2022-12-31,284000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457866,5272,"American International Group, Inc.",NetCashProvidedByUsedInFinancingActivities,2020-12-31,5058000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457874,5272,"American International Group, Inc.",NetCashProvidedByUsedInFinancingActivities,2021-12-31,-3735000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
457880,5272,"American International Group, Inc.",NetCashProvidedByUsedInFinancingActivities,2022-12-31,-676000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458029,5272,"American International Group, Inc.",NetCashProvidedByUsedInInvestingActivities,2020-12-31,-6202000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458037,5272,"American International Group, Inc.",NetCashProvidedByUsedInInvestingActivities,2021-12-31,-3280000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458043,5272,"American International Group, Inc.",NetCashProvidedByUsedInInvestingActivities,2022-12-31,-3626000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458192,5272,"American International Group, Inc.",NetCashProvidedByUsedInOperatingActivities,2020-12-31,1038000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458200,5272,"American International Group, Inc.",NetCashProvidedByUsedInOperatingActivities,2021-12-31,6279000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458206,5272,"American International Group, Inc.",NetCashProvidedByUsedInOperatingActivities,2022-12-31,4207000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458473,5272,"American International Group, Inc.",NetIncomeLoss,2020-12-31,-5944000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458485,5272,"American International Group, Inc.",NetIncomeLoss,2021-12-31,9388000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458494,5272,"American International Group, Inc.",NetIncomeLoss,2022-12-31,10276000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458726,5272,"American International Group, Inc.",NetIncomeLossAvailableToCommonStockholdersBasic,2020-12-31,-5973000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458738,5272,"American International Group, Inc.",NetIncomeLossAvailableToCommonStockholdersBasic,2021-12-31,9359000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458747,5272,"American International Group, Inc.",NetIncomeLossAvailableToCommonStockholdersBasic,2022-12-31,10247000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458904,5272,"American International Group, Inc.",NetInvestmentIncome,2020-12-31,13631000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458916,5272,"American International Group, Inc.",NetInvestmentIncome,2021-12-31,14612000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
458925,5272,"American International Group, Inc.",NetInvestmentIncome,2022-12-31,11767000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459223,5272,"American International Group, Inc.",OperatingLeaseExpense,2020-12-31,258000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459225,5272,"American International Group, Inc.",OperatingLeaseExpense,2021-12-31,237000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459226,5272,"American International Group, Inc.",OperatingLeaseExpense,2022-12-31,190000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459235,5272,"American International Group, Inc.",OperatingLeaseLiability,2021-12-31,1200000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459236,5272,"American International Group, Inc.",OperatingLeaseLiability,2022-12-31,1051000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459249,5272,"American International Group, Inc.",OperatingLeaseRightOfUseAsset,2021-12-31,1000000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459250,5272,"American International Group, Inc.",OperatingLeaseRightOfUseAsset,2022-12-31,880000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459385,5272,"American International Group, Inc.",OperatingLeaseWeightedAverageDiscountRatePercent,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
459397,5272,"American International Group, Inc.",OperatingLossCarryforwards,2022-12-31,24804000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459505,5272,"American International Group, Inc.",OtherAssets,2021-12-31,14351000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459509,5272,"American International Group, Inc.",OtherAssets,2022-12-31,12714000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459642,5272,"American International Group, Inc.",OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,2020-12-31,18000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459654,5272,"American International Group, Inc.",OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,2021-12-31,-8000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
459663,5272,"American International Group, Inc.",OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,2022-12-31,-8000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460359,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTaxAndReclassificationAdjustment,2020-12-31,1000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460371,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTaxAndReclassificationAdjustment,2021-12-31,-2000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460379,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTaxAndReclassificationAdjustment,2022-12-31,-6000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460423,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionUnrealizedGainLossArisingDuringPeriodBeforeTax,2020-12-31,1000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460435,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionUnrealizedGainLossArisingDuringPeriodBeforeTax,2021-12-31,-2000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460443,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionUnrealizedGainLossArisingDuringPeriodBeforeTax,2022-12-31,-6000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460535,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,2020-12-31,303000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460547,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,2021-12-31,-117000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460556,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,2022-12-31,-470000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460676,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2020-12-31,359000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460688,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2021-12-31,-187000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460697,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,2022-12-31,-514000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460867,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossNetOfTax,2020-12-31,8513000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460879,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossNetOfTax,2021-12-31,-5830000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
460888,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossNetOfTax,2022-12-31,-33402000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461176,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,2020-12-31,106000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461188,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,2021-12-31,-325000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461197,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,2022-12-31,20000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461253,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,2020-12-31,-67000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461265,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,2021-12-31,417000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461274,5272,"American International Group, Inc.",OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax,2022-12-31,-31000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
